TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,IDNO,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
SKA1630003,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\JNJE494.ATSPF,1988.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,ska1630003,42565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.0,3.0,,,,,,,,,,,,,,,,,,,14.0,3.0,0.0,14.0,2.0,1.0,130.0,1.0,117.0,3.0,132.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0000700007000320000800023012860402001296001010003800047006903276501525001583276501005327650000000000X,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000000001001001000000010000000000100000000000100100000000100000100010000000000011000000000000000001010000000000000000000100100011000100000000088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422344321439211220000000000000X,X0101010101010110111101001100011101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011111000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010010101101010011010011101011011101110110100110111110011011011111010101101001010100011111101011001101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110010010100111110111100101110101101110100101010111100101110001111001101011101101101100101100100101011101110100111010100101110100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SKA1630002,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\CIHF778.ATSPF,1974.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,ska1630002,42564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,6.0,40.0,2.0,39.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X0101010000000110111101011100010001011110001100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100111111000110101101010011010010001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011010010100011110011000111110001101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SKA1620111,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\DQHW361.ATSPF,1980.0,Man,Okänd,Svenska/Danska/Norska,SKA1620111,42537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKA1620856,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\GUVN198.ATSPF,1995.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,Ska1620856,42537.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,3.0,0.0,40.0,,,,,20.0,4.0,1.0,51.0,59.0,7.0,54.0,,,,,,,,,,,,,,,,,,,,,,11.0,3.0,2.0,18.0,3.0,0.0,124.0,4.0,86.0,0.0,110.0,2.0,,59.0,1.0,65.0,1.0,79.0,2.0,50.0,2.0,115.0,4.0,95.0,3.0,5.0,12.0,6.0,11.0,0.0,0.0,13.0,9.0,14.0,1.0,,,,,,,,,,,,,,,,,,,,,X282762835416657187374384237854246312160000X,,X53262426157587731632371727282515853643433223619935X,X4263172544188572788628465451224766427355318431787572786745437356720000000000000000160017001500320016002400180021001400170023003400230019002200330018002200380105001700170022002300240027003701020041001800500079001400170016007500320041006200350023001700510024002100220047003800340019004701730021003200630072002700450118003700660183024000420066004600000000000000000000000000000000000000000000000000000000X,,,,,X0000000000000100000000001000000000000000000000010000000000001000010000000000000000000000000000100000100000000000000000000010000000000010000010009999999999999999000100000000000199999999999999990100010000000000001000000000010000001010000000000011000000000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422334321431211422243000000000X,X0101000101010110111101001100011101111110001100110101001110110111010010010011101111001110010110001011010111010111011000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011011111010111100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101100101101110100101010111100101011001011001101011101101111100101100100101111101110100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,X010101010101011011110101010001110111111000110011010100110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010111010111001011100101000110010011010111011111101110110010110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110001111101111010110101001101001110001101110111011010011011101001101101111100000000000000000000000000000000000000000000000000000000000000000000000011100111110010001110100100111101001101010011011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101001010011101011110010111010110111010010101011110010111100101100110100110110111110010110010010101110101010011100000000000000000000000000000000000010111001100011111000001100110011111001100111101011110101111011011001001101110110010110110000010000000000000000000000000000000000000000000000000000000100011101011101110101101101111111010110110111111X,X001010011000001910011001X,
TP999,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\XGKS959.ATSPF,1964.0,Man,5 Avslutade universitets- eller högskolestudier (med examen).,Svenska/Danska/Norska,,42521.0,,Övning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKA1610754,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\WWDK349.ATSPF,1992.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,ska1610754,42467.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,7.0,4.0,27.0,,,,,,,,,26.0,16.0,11.0,,,,,,,,,,,,,,,,,,,,,,12.0,4.0,0.0,17.0,1.0,0.0,86.0,0.0,100.0,9.0,100.0,7.0,,44.0,2.0,36.0,3.0,50.0,2.0,39.0,4.0,46.0,2.0,50.0,5.0,3.0,7.0,4.0,9.0,2.0,0.0,18.0,0.0,10.0,14.0,,,,,,,,,,,,,,,,,,,,,X282763359916179965169986459954000000000000X,,,X4267172544138771788328165535244766675756310000000000000000000000000000000000000000190043004601160031016600530088003200630076010500410122005900770083008200840068009200690068008600660079010300540090009300800063002400370065002601030107003400470041002300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000000000010000100100000000100000000000000000101000010100000000000001010000000001001000000000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431214422000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010011100011011001110110100010111010011001011011000011101001010110001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011010111100101110101101110010001010111100101111001011001001011101111111100101100100001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,X010101010100011011110101100001110111111000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010111000111001011100101000110010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110001111101011010111001001101001110101101110110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011110111111010001110000100001101011101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101001010011111001110010111010111111010010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011111001100011011010001110111010110001100111101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100001000010101010000101101110101111010110111110X,X000900909090909099999999X,
SKA1610854,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\ANUI206.ATSPF,1991.0,Kvinna,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,ska1610854,42465.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.0,0.0,18.0,,,,,,,,,55.0,8.0,51.0,,,,,,,,,,,,,,,,,,,,,,11.0,5.0,0.0,12.0,5.0,0.0,100.0,4.0,88.0,3.0,93.0,7.0,,,,,,,,,,,,,,,,,,,,,6.0,10.0,8.0,,,,,,,,,,,,,,,,,,,,,X282762485616657100000000000000000000000000X,,,X4263172544138572788628465454224564477354318431787513786645427330000000000000000000220022001600280017002400170027001300200018015300280023002300250023002900320031002500310018003100320022002100320066002300200031002100320017004000430027002500220020003200530027002400400071003200410038006900380053002901340036006800600102003502790170024700000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010001000001000000010000000000101000000000000000000110000000010000000000001001000000000010000100000000001000000000000100100888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321442244430000000000000X,X0101010101010100111101011100011101011110001100110101001110010111000010111011101111001110010110001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111000010101101010011010011100011011101110110100110111010011011011111010111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110010010100101110111100101110101101111100101010111100001111001011000101011101100111100101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X101991999091099000010001X,
SKA1610423,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\JIAM821.ATSPF,1960.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,ska1610423,42464.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.0,0.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.0,1.0,70.0,1.0,84.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416170000000000000000000000000000X,,,,,,,,,,X0101010101010110101101011100011101111110001100110101001110110111010010111011101111001110010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110100101010011010011101011011101110110100110111010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111000101110101101110100101010111100101111010011001101011101100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SKA1610853,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\EPWI912.ATSPF,1987.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,ska1610853,42437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,14.0,0.0,38.0,,,,,,,,,25.0,9.0,9.0,,,,,,,,,,,,,,,,,,,,,,10.0,3.0,0.0,7.0,2.0,0.0,55.0,4.0,50.0,2.0,39.0,5.0,,,,,,,,,,,,,,,,,,,,,2.0,4.0,18.0,,,,,,,,,,,,,,,,,,,,,X282762716187672116167158128138674300000000X,,,X4262172244188774788728165451224566000000000000000000000000000000000000000000000000290027004301160032008500260140003900430091014500490093004700800054011600460231004200840061015000670100004300900141011500930218012700580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000100000000000000000010010000001000000010000000000100000000000100100000000100000000000000000101888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422322221000000000000000000000X,X0101010101010110111101011100011101101100101100010101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011110010110101101010011010011100011011100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110010010100010010011100101110101101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X901901909099999999999999X,
SKA1540231,Karlstad,Dator 02,Af Rehabilitering,C:\Users\Public\Documents\Personer\OLJT312.ATSPF,1992.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,ska1540231,42354.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,4.0,2.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,1.0,19.0,0.0,0.0,139.0,1.0,109.0,4.0,125.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762875416647187374384237854996112995800X,,,,,,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100009999999999999999001000000000010088888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211422200000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011111010011111011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110100100110111010011000111111010111101001010100011111101011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101110101101110100101010111100101111001011000101001101101111100101000100101111101110000111010100101100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
