TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,NAME,IDNO,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
SHE1621027,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\MBKL165.ATSPF,1980.0,Man,Okänd,Svenska/Danska/Norska,SHE1621027,,42541.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHE1621019,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\UYYY181.ATSPF,1993.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SHE1621019,,42472.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,0.0,31.0,,,,,,,,,43.0,7.0,39.0,9.0,4.0,1.0,,,,18.0,8.0,1.0,14.0,14.0,0.0,8.0,6.0,16.0,,,,,,,,,,17.0,2.0,0.0,100.0,0.0,75.0,2.0,117.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187374384237854000000000000X,,,X4263172544158572788828464454224364477357318431787500000000000000000000000000000000120021002900300014003000220120001500310036004700410038002500730035006000350069004600300065002900220032002201660023003000750154002200330035015600420057008002390015002502350088004100420052012700430054000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860400601296001390004600043006903276501525000000000000000000000000000000X,,X421343334414524443524413101000232314352411412152252152332300135326656645663665665566646646X,,,X422342221441211422200000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011001011011101110100100110111010011011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101110101101110100101010111100101111001011001101011101101111100101100100101111101110100111010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SHE1611014,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\LILY910.ATSPF,1979.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SHE1611014,,42458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,5.0,0.0,33.0,,,,,,,,,49.0,10.0,46.0,7.0,1.0,0.0,,,,4.0,9.0,1.0,5.0,9.0,1.0,6.0,6.0,3.0,,,,,,,,,,16.0,1.0,0.0,55.0,3.0,70.0,4.0,100.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762831214642687374684237854000000000000X,,,X4263172544188574788628465452224764477326112431787564786845400000000000000000000000150021002300200019003000280032001400250022006500180020001700470020002300190116002800190031002400340023003501060019002400300080002200290023008200250027012301250022002400270033002500210031003100320029021903710029003801030130002300560118000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900023012860400601296000000000000000000000000000000000000000000000000000000000000X,,X412314344450540000000000000000112444235343613000000000000000435325554301001000000000000000X,,,X422344321431211420000000000000X,X0101000101010110101101010100011101111110001100110101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010011101011011001110110100111011000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110110000101100101101110100101010111100101111010011001001011001110111100101100100101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SHE1611007,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\JEUD315.ATSPF,1991.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SHE1611007,,42450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,11.0,21.0,,,,,,,,,46.0,16.0,42.0,4.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,0.0,27.0,2.0,85.0,0.0,114.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X286862999916677499999984287854999999999999X,,,X4263172143188774788628366451224166467756312331188562786645427300000000000000000000130022001600200016002900480019001400170025004100220016005700320022002500560050002300210067002000490032002700880065003601450061001700170018004100530027007901160019001600380051002000310045003900500066012700370030003201360056001700320071021400840059000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000500018012860401601292000140003700085004900077532765001530006000945327650135000000X,,,,,X422321321431211422220000000000X,X0101010101010110111101010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011101011011101110110100110111010011011011111010101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101110001111001101011101101111100101100100101110101110100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SHE1611009,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\DSHN555.ATSPF,1992.0,Man,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SHE1611009,,42444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,22.0,20.0,0.0,30.0,4.0,14.0,2.0,44.0,4.0,46.0,18.0,3.0,10.0,6.0,9.0,4.0,3.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X010101010101011000000000000000000000000000000000000100111011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010111010111001011010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101010011111101011010100101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001110011110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011101001010011111011010000101010111111010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111001100010111000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100011111000101101011100011111111111111110111111X,,
SHE1611004,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\EJXJ659.ATSPF,1969.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SHE1611004,,42410.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,21.0,,,,,,,,,36.0,10.0,32.0,5.0,11.0,1.0,,,,16.0,6.0,1.0,9.0,11.0,1.0,8.0,9.0,2.0,,,,,,,,,,12.0,1.0,1.0,130.0,6.0,75.0,4.0,108.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757835416657187370000000000000000000000X,,,X4263132544188582788228465451324764476351518131000000000000000000000000000000000000300023001900500020002300150158002600240027007200340037001900460014003300200197003600220056013700220018002102380049002000510137005400310024029400350034002602510046002201060189002900690000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700006000320000900023012860040801024000910002100033002703276501350001960006000008000000000000000X,,X461343322354524425113410000000222412235455152612123000000000135122251552613035500000000000X,,,X422342322931210000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010010010101011001110010110001011010111010111011000010101000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100111111010110101101010011010010101011011101110110100000111010011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X1111010010100100110111100101110101101110100101010111100101111001011001101010000001111100101100100101111100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SHE1541047,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\PZCK900.ATSPF,1993.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SHE1541047,,42352.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,9.0,24.0,,,,,,,,,34.0,30.0,9.0,3.0,10.0,3.0,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,0.0,90.0,19.0,45.0,15.0,88.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757865365999999997199411699992384189999X,,,X4265132242112571588828445455224466447755416631227558787745557111000000000000000000240016003100330029003000160017002100230024001200210037004100710033006200470015010600690061001300480039008100110042003900580014003700230042002000840025006400310029005600650031005200760054001200730071003600940079008500380012006000870017005901290088001900100000000000000000000000000000000000000000000000000000000000000000X,X0000700007000360003000022012860401232765327650003500046327650090001330001830006000000000000000000000X,,,,,X422222322441231333232400000000X,X0000000101000110010101010000001100111110001100000000000010010101010010111011101111000100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000000000111010100100000000000000010001010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X1111010010100010010111000101110101000000100101010111000001111010001001000001101111000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SHE1541044,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\FTHP650.ATSPF,1991.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,SHE1541044,,42348.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHE1541036,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\LQQW026.ATSPF,1992.0,Man,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,SHE1541036,,42320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,2.0,38.0,,,,,,,,,59.0,21.0,57.0,9.0,4.0,3.0,,,,17.0,7.0,2.0,11.0,5.0,14.0,5.0,11.0,14.0,,,,,,,15.0,1.0,0.0,,,,137.0,7.0,91.0,4.0,108.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835116467114374299417854741212714399X,,,X4263132544158572788628465453224564477356318431787581786645627357726517642543454700150015001300210013001500270036001600220023003100620030001700480021002500260038004100220039003200290021004600570022002900250053002500160034004500540017002600550024001800510027002600230058004300340050004300710029003300930067002200230040005400460040003100520036005700220020005000700018002500640087003100280040002600330042X,X0000700007000323276500013012860400801296327650003800071006903276501235001580006000000000000000000000X,,X421343312354524422546216540000262416652645414664652636666166616126556642611665146446426666X,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000000000000000100100888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,,X0110010101010110111101011100011101011110001100110101011110010111010010111011101111001110010110001011010111010111001000011110010011110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010011101011011100110110100100111010011011111111010111101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100101101000011001101011101101111100101100100101111100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
SHE1541032,TC Helsingborg,Dator 01,arbetsförmedlingen,C:\Users\camoispc\Documents\ATS5\Personer\IULN586.ATSPF,1976.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,SHE1541032,,42318.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,1.0,16.0,,,,,,,,,25.0,5.0,15.0,7.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,0.0,100.0,3.0,85.0,6.0,60.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282757831786990000000000000000000000000000X,,,X4263172144138573788628265451220000000000000000000000000000000000000000000000000000220024002102740022003700240221002700630059012600480132003101530032010500410116003000450188021200640045002806160064005400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0000700007000320000900025012860400801296327650000000000000000000000000000000000000000000000000000000X,,,,,X412342320000000000000000000000X,X0101010101010110110100011100010101111110001100110101001110110111010010111011101111001110010110001011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010010101101000111010011100011011101110110100110111110011011111111010111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111010111100101110101111110100101010111100101110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
