TP,TC,PC,USERNAME,FILENAME,BIRTHYR,SEX,EDLEVEL,MATLANG,NAME,TESTDAY,TESTL,REFTEXT,FEEDB,PROTNOTE,PERSNOTE,NLR,NLF,NLX,BLR,BLF,BLX,FORMLR,FORMLF,FORMLX,NAR,NAF,NAX,MIPR,MIPF,MIPX,OR1R,OR1F,OR1X,OR2R,OR2F,OR2X,OR3R,OR3F,OR3X,OR4R,OR4F,OR4X,OR5R,OR5F,OR5X,S2DR,S2DF,S2DX,S3DR,S3DF,S3DX,PSIF1M,PSIF1F,PBOK1M,PBOK1F,PFIG1M,PFIG1F,BLFRR,SKPSM,SKPSF,SKPBM,SKPBF,SKPFM,SKPFF,SKLJR,SKLJF,MINNAR,MINNAF,MINNAX,ASSR,OFR,OFF,DNLR,DNLF,DNLX,DNLT,DBLR,DBLF,DBLX,DBLT,DFORMLR,DFORMLF,DFORMLX,DFORMLT,DNAR,DNAF,DNAX,DMIPR,DMIPF,DMIPX,DORE1R,DORE1F,DORE1X,DOR1R,DOR1F,DOR1X,DOR2R,DOR2F,DOR2X,DOR3R,DOR3F,DOR3X,DOR4R,DOR4F,DOR4X,DOR5R,DOR5F,DOR5X,DS2DR,DS2DF,DS2DX,DS3DR,DS3DF,DS3DX,DPSIF1M,DPSIF1F,DPBOK1M,DPBOK1F,DPFIG1M,DPFIG1F,DBLFRR,DSKPS1M,DSKPS1F,DSKPS2M,DSKPS2F,DSKPB1M,DSKPB1F,DSKPB2M,DSKPB2F,DSKPF1M,DSKPF1F,DSKPF2M,DSKPF2F,DSKLOGAR,DSKLOGBR,DSKADRAR,DSKADRBR,DSKTIDAR,DSKTIDBR,TX01,DMINNAR,DMINNAF,DMINNAX,EYS01,EYS02,EYS03,EYS04,EYS05,EYS06,EYS07,EYS08,EYS09,EYS10,EYS11,EYS12,EYS13,EYS14,EYS15,EYS16,EYS17,EYS18,EYS19,EYS20,IDNL,IDBL,IDFORML,IDNA,IDMIP,IDOR1,IDOR13,IDOR45,IDS2D,IDS3D,IDPSIF1,IDPBOK1,IDPFIG1,IDBLFR,IDSK,IDMINNA,IEYS
MUP1639053,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\ELNN606.ATSPF,1994.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,MUP1639053,42612.0,engso,vägledning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,0.0,0.0,22.0,,,,,,,,,32.0,3.0,29.0,,,,,,,17.0,7.0,1.0,21.0,4.0,0.0,9.0,6.0,5.0,,,,,,,15.0,0.0,0.0,17.0,0.0,0.0,90.0,1.0,77.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187374300000000000000000000X,,,X4263172544188572783828465451224764400000000000000000000000000000000000000000000000200014001700720018002200210029002100150018014700350023001700260017002200210089001800220024004700220026015605650031001800411052004700250017000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X421343332311524441514110500000532412251445411212242153400000635323251631211045660000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100000100010000000000001000000000010000001010000000008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211420000000000000X,X0101010101010110111101011100011101011110001100110101001110110111010010111011101111001110010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111000110101101010011010011101011011101110110100110111010011011011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,
NUP1629049,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\IWGG825.ATSPF,1988.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,NUP1629049,42569.0,evjel,"standardbatteriet COG, AIST & NEO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,17.0,10.0,,,,,,,,,35.0,17.0,29.0,,,,,,,8.0,8.0,1.0,7.0,11.0,7.0,9.0,5.0,16.0,,,,,,,10.0,3.0,0.0,9.0,2.0,2.0,114.0,6.0,85.0,5.0,70.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282763999943999999999999999999999999999999X,,,X4261172444138561788628475463223764487352212531457564000000000000000000000000000000220027003001000016004600180075003000340028005300360031004300530039005900810068004600610150004800770059006300170073006501810021002200260046001800840067001800210021002601420034005501370069005600590082013600260000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X413344334613224440000000000000512412215131566666624356500000615326256556665654665666626646X,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000000010000000000001000000101000000010000000000001000010000000100000000100000100010000000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X322319329431200000000000000000X,X0101010010010110111101001100011101111110001101100101001110110111010010111011101111001110010110001011010111010101010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010010010011101011011100110110100100111010011011101111000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0110000010100111110110100101010101101110100101000111100101111001001001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
NUP1619044,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\OVLC895.ATSPF,1993.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,NUP1619044,42473.0,engso,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,2.0,2.0,24.0,,,,,,,,,45.0,7.0,38.0,,,,,,,18.0,12.0,0.0,18.0,9.0,3.0,7.0,14.0,2.0,,,,,,,14.0,0.0,3.0,13.0,4.0,2.0,130.0,2.0,130.0,6.0,108.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416997199374586237800000000000000X,,,X4463172144188572788628165454224664477358318531787572000000000000000000000000000000130018002600520021002800220022005100220087014400300025002900300037003400360053002900240026002300440035005901020054002700710090001800230038006001000024022000770021001901560079003700510057003900590046010203220000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X421343334414514241513432525534232412152455111212252456161526133325162651235221345140000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000099999999999999991000000010000000000100000000000100100000000100009999999999999999001000000000010000001010000000000000000000100100999999999999999988888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422349221431111449100000000000X,X0101010101010110111101011100011101111110001100110101001100110111010010111011101111001110010110001001010111010111011000011111010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110100101010011010001101011010101110110100110111010011010011111010111101001010100011101100011001101110011010010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100001110101101110100101010111100101111001011001101011101011001100101100100101011100110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
NUP1624802,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\LHRV568.ATSPF,1989.0,Man,Okänd,Svenska/Danska/Norska,NUP1624802,42460.0,Staffan Harling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,12.0,6.0,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,0.0,9.0,11.0,0.0,,,69.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X4263133142152784788628465453224566467758310000000000000000000000000000000000000000400032014800570032009502330074005300270059021400380074003900830046005301000043004600510077008600320035008401060033004101020065002200590086005400360034009101040076004500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,X0010000000000000000000001000000000000100000000000000000001000000010000000000000000000000000000100000100000000000000000000010000000000000001001001000000010000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X411244322244211424110000000000X,,X0011100011110000111001101010011010011100011001101110110100110111010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,
NUP1619041,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\KPNK443.ATSPF,1982.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,NUP1619041,42459.0,evjel,Vägledningsbatteriet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,0.0,0.0,26.0,,,,,,,,,51.0,4.0,47.0,,,,21.0,3.0,2.0,,,,,,,,,,,,,,,,10.0,1.0,0.0,13.0,0.0,1.0,124.0,0.0,70.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416657187374384230000000000000000X,,,X4263172544188572788628465451224764467358316431787574787000000000000000000000000000180022002100370025003900200053002500260032005700480030003100480025003400670055002300280063003800310024002201050034003400340045003300230028015500770022002201480026003800880089002400390033005800490036010102450036004003050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,X421346322356524223524435550000X,,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010000000100100000000000100000000000188888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321491210000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010110001011010111010111011000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100111011010110101101010011010011101011011101110110100100111010011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,
NUP1619040,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\LPPX518.ATSPF,1990.0,Kvinna,"2 Grundskola, ingen avslutad yrkesutbildning (9-årig utbildning)",Svenska/Danska/Norska,NUP1619040,42451.0,engso,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,7.0,0.0,36.0,,,,,,,,,48.0,15.0,44.0,,,,,,,22.0,7.0,1.0,11.0,3.0,16.0,24.0,1.0,5.0,,,,,,,11.0,7.0,0.0,13.0,1.0,0.0,120.0,6.0,99.0,7.0,108.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416177114371684637854246783000000X,,,X4261172144138572788228465455224564417354318831787585788745477360000000000000000000240021002000430024004400230062002400410027008000260054002600580024004000200058003200250042005200380028002300590029003200190057002600420024006700270026002400380024002800960038002800340031006400310035011300710039004900980088002501470056005900780059008300000000000000000000000000000000000000000000000000000000000000000000X,,,X421343332354324223524133505521262412162661416266646326666666335323256322233454635562623546X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000000010000000010001000001000000010000000000100000000000101000010000000000100000000000001001000000000010000001010000000000000001000001000000000100100100000010000100000018888888888888888888888888888888888888888888888888888888888888888X,X422332321431210000000000000000X,X0101010101000110111101011100010001011110001100100101001110110111010010111011101111001110010110001001010111010111011000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100011111010110100101010011010010101011011000110110100110111000011011111111010111101001010100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0100010010100111000111100001100101001110100101000011100101111001011000101011101000111100101100100101110100010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
NUP1619035,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\APZD799.ATSPF,1990.0,Kvinna,3 Avslutad 2-årig yrkesinriktad gymnasieutbildning eller motsvarande (11-årig utbildning),Svenska/Danska/Norska,NUP1619035,42423.0,engso,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,6.0,3.0,21.0,,,,,,,,,37.0,9.0,33.0,,,,,,,22.0,6.0,1.0,19.0,7.0,3.0,18.0,11.0,1.0,,,,,,,11.0,4.0,2.0,16.0,1.0,0.0,85.0,1.0,76.0,3.0,85.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762999916377499167137270000000000000000X,,,X4263172544188572788428465441252364447351316431000000000000000000000000000000000000220022002901080041004200290054003800300032007100420043005800590051005400690101008200370047006900690044024201630073010300530101006900320025005701270033004601420042003000470037010800350000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X421343322314524453123436155530532412252421461212244151465610315321251122233154235222614341X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000099999999999999990000100000000000000000000010000000000010000010001000000010000000000101000000000099999999999999990000010000000100001000000000010000001010000000000011000000000000010000100010000088888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321441211420000000000000X,X0101010101010110110101011100011101111110001100110101001110110111010010111011101101001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101101010011010011100011011100110100100110111010011011011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100111110111100101110101101110100101010111100000001001011001101011101100111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
NUP1619032,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\DCUX605.ATSPF,1990.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,NUP1619032,42395.0,evjel,Vägledningsbatteriet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2.0,0.0,27.0,,,,,,,,,48.0,3.0,40.0,,,,,,,20.0,6.0,0.0,20.0,7.0,0.0,12.0,18.0,0.0,,,,,,,10.0,0.0,0.0,5.0,7.0,0.0,93.0,1.0,70.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282752835416647187370000000000000000000000X,,,X4263172542188578788628465451224764467358318431787570000000000000000000000000000000150016002400210015003400150018001400130049011801220031001700320016003000220036019300540063003800290049002002380048002200560116007300280032010400200026013002570048001700710032003300220050003600350065016600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X421343342313524223514131520000232412255441411222242433214000235321151341113244315242111344X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X444443322333000000000000000000X,X0101010101010110111101011100010101111110001100110101001110110111010010111011101111001110010110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0010100111111010110101101010011010011100011011101110110100110111000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,
NUP1619031,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\QGOA054.ATSPF,1976.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,NUP1619031,42389.0,engso,standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,0.0,22.0,,,,,,,,,55.0,8.0,52.0,,,,,,,9.0,5.0,0.0,15.0,6.0,1.0,4.0,11.0,1.0,,,,,,,12.0,0.0,0.0,13.0,2.0,0.0,93.0,0.0,75.0,2.0,95.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762835416647187370000000000000000000000X,,,X4263172544188576788528465451224764467357318431787578786345487310000000000000000000220017001700260028002500190032001800180021019100390021002700680017003800260075003600240026002800210021001601970028001800220163002800220017004700230021006100890028002500320056003100380028004400210052003400710041004100280090004000320057004500460094023700000000000000000000000000000000000000000000000000000000000000000000X,,,X421343314454510000000000000000232514251441416252222300000000625125551515541100000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000100000000000100100000000100008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342131431211000000000000000X,X0101010101010110111101011100011101111110001100110101001110110111010010111011101111001110010010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010011101011011101110110100110111010010000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0111010010100011110111100101110101101110100101010111100101111001011001101001101101111100101000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,
NUP1619029,Uppsala,Dator 01,Arbetsförmedlingen,C:\Users\perssspc\Documents\ATS5\Personer\UUXJ575.ATSPF,1995.0,Man,4 Avslutad 3- eller 4-årig gymnasieutbildning eller motsvarande (12- till 13-årig utbildning),Svenska/Danska/Norska,NUP1619029,42388.0,evjel,Vägledningstest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,3.0,0.0,24.0,,,,,,,,,38.0,8.0,24.0,,,,,,,5.0,9.0,1.0,10.0,7.0,3.0,3.0,9.0,4.0,,,,,,,14.0,1.0,0.0,16.0,0.0,0.0,100.0,2.0,88.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X282762831216642387370000000000000000000000X,,,X4263172544138572788428465461222564437353318431000000000000000000000000000000000000200023002600630016004200180063001700350038007400280030003400470024005400520099008300440197006900400052008501230072002200740106006200290039007401750035010100980037002702620053004500340000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,X433313564451224000000000000000262112651625411515220000000000432326564431641600000000000000X,,X0010000000000000000000001000000000000000000000010000000001000000010000000000000000000000000000100000100000000000000000000010000000000010000010001000000010000000000001010000000000100000000100000100010000000000001000000000010000001010000000008888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888888X,X422342321431211400000000000000X,X0101010101010110110101011100011101111110001100110101001110010111010010111011101111001110010110000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,X0011100011111010110101001010011010011101011011101110110100110111010011011011111010111101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000X,,,,,
